smallRNAName	NC1	NC2	NC3	NC4	NC5	Pcos1	Pcos2	Pcos3	Pcos4	Pcos5
tsrna-00207	0	0	3.874552328	44.04859441	2.510733385	0	0	0	0	0
tsrna-15020	0	0	2.583034885	4.404859441	0	0	0	0	5.664823711	0
tsrna-20539	44.80215894	10.84043743	18.0812442	39.64373497	27.61806724	23.91958236	15.0665376	11.95266744	39.65376597	39.42246095
tsrna-21391	2.635421114	0	0	0	1.255366693	0	0	0	5.664823711	0
tsrna-01744	0	1.084043743	0	0	0	0	0	0	5.664823711	0
tsrna-19779	21.08336891	19.51278738	14.20669187	44.04859441	12.55366693	23.91958236	52.73288159	17.92900116	45.31858969	29.56684571
tsrna-12037	0	0	1.291517443	0	0	0	0	1.992111239	0	0
tsrna-10635	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-04463	0	0	0	0	0	0	0	0	11.32964742	0
tsrna-15993	5.270842228	1.084043743	7.749104656	13.21457832	7.532200156	5.979895591	3.766634399	3.984222479	16.99447113	9.855615237
tsrna-23964	0	0	1.291517443	0	0	0	0	1.992111239	0	0
tsrna-12774	26.35421114	1.084043743	3.874552328	26.42915665	2.510733385	5.979895591	15.0665376	13.94477868	79.30753195	16.42602539
tsrna-21006	0	1.084043743	3.874552328	0	3.766100078	0	0	0	16.99447113	0
tsrna-06965	0	3.25213123	0	4.404859441	0	0	3.766634399	0	11.32964742	0
tsrna-24098	0	0	0	0	0	0	0	1.992111239	5.664823711	0
tsrna-06499	2.635421114	1.084043743	3.874552328	8.809718882	1.255366693	0	0	0	5.664823711	0
tsrna-03827	0	0	1.291517443	0	1.255366693	0	0	0	0	0
tsrna-18830	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-13409	7.906263342	1.084043743	0	0	3.766100078	5.979895591	0	0	0	6.570410158
tsrna-07254	0	0	1.291517443	0	0	0	0	0	11.32964742	0
tsrna-03531	0	0	1.291517443	4.404859441	2.510733385	0	15.0665376	0	33.98894226	3.285205079
tsrna-19110	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-16867	0	0	0	0	0	5.979895591	0	3.984222479	0	0
tsrna-12892	7.906263342	2.168087487	2.583034885	321.5547392	15.06440031	0	3.766634399	7.968444958	33.98894226	9.855615237
tsrna-26574	2.635421114	1.084043743	3.874552328	0	3.766100078	11.95979118	3.766634399	3.984222479	141.6205928	6.570410158
tsrna-00932	2.635421114	0	0	17.61943776	1.255366693	0	0	1.992111239	0	0
tsrna-10943	0	1.084043743	1.291517443	4.404859441	0	0	0	1.992111239	0	3.285205079
tsrna-21538	0	0	2.583034885	0	0	0	3.766634399	0	0	0
tsrna-24129	2.635421114	0	0	0	2.510733385	0	0	0	11.32964742	0
tsrna-02446	5.270842228	0	9.040622098	13.21457832	3.766100078	11.95979118	0	0	28.32411855	6.570410158
tsrna-03022	5.270842228	2.168087487	7.749104656	8.809718882	5.02146677	17.93968677	18.833172	3.984222479	11.32964742	19.71123047
tsrna-00325	0	1.084043743	0	0	1.255366693	0	0	0	0	0
tsrna-21081	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-25003	0	1.084043743	1.291517443	0	2.510733385	5.979895591	0	0	5.664823711	0
tsrna-06862	13.17710557	3.25213123	14.20669187	8.809718882	5.02146677	0	15.0665376	13.94477868	16.99447113	29.56684571
tsrna-17390	5.270842228	3.25213123	2.583034885	13.21457832	5.02146677	5.979895591	11.2999032	7.968444958	16.99447113	6.570410158
tsrna-12525	44.80215894	11.92448118	10.33213954	52.85831329	26.36270054	23.91958236	26.36644079	27.88955735	0	13.14082032
tsrna-02888	5.270842228	3.25213123	2.583034885	4.404859441	5.02146677	0	7.533268798	0	5.664823711	3.285205079
tsrna-04868	2.635421114	0	0	0	0	0	0	0	5.664823711	3.285205079
tsrna-13810	0	0	0	4.404859441	0	0	0	0	22.65929484	0
tsrna-04218	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-17642	5.270842228	1.084043743	2.583034885	0	3.766100078	5.979895591	7.533268798	3.984222479	0	16.42602539
tsrna-00323	0	0	0	4.404859441	0	0	0	0	0	0
tsrna-24003	0	0	0	0	0	0	0	1.992111239	0	0
tsrna-12514	0	0	0	0	1.255366693	0	0	17.92900116	5.664823711	3.285205079
tsrna-15337	26.35421114	3.25213123	16.78972675	13.21457832	15.06440031	5.979895591	15.0665376	17.92900116	73.64270824	16.42602539
tsrna-21869	2.635421114	0	0	0	0	0	0	1.992111239	0	0
tsrna-05142	0	0	1.291517443	4.404859441	0	0	0	0	0	3.285205079
tsrna-00225	10.54168446	4.336174973	2.583034885	17.61943776	1.255366693	0	11.2999032	7.968444958	33.98894226	3.285205079
tsrna-10435	0	1.084043743	1.291517443	8.809718882	0	0	3.766634399	0	16.99447113	3.285205079
tsrna-23820	2.635421114	0	1.291517443	0	1.255366693	0	0	3.984222479	0	3.285205079
tsrna-16787	89.60431787	19.51278738	20.66427908	35.23887553	23.85196716	35.87937355	60.26615039	15.93688992	11.32964742	42.70766603
tsrna-11493	2.635421114	0	0	0	0	0	3.766634399	0	0	0
tsrna-24153	0	0	0	4.404859441	1.255366693	0	0	1.992111239	0	0
tsrna-00421	0	1.084043743	3.874552328	8.809718882	2.510733385	0	7.533268798	0	0	0
tsrna-23045	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-17330	0	1.084043743	0	0	0	0	0	0	0	0
tsrna-22367	0	1.084043743	10.33213954	8.809718882	2.510733385	11.95979118	0	5.976333718	11.32964742	0
tsrna-00425	28.98963225	7.588306203	15.49820931	26.42915665	28.87343393	17.93968677	15.0665376	19.92111239	33.98894226	22.99643555
tsrna-00717	0	2.168087487	0	0	2.510733385	0	3.766634399	1.992111239	0	3.285205079
tsrna-05034	0	0	1.291517443	8.809718882	0	0	0	0	0	0
tsrna-23602	0	0	0	0	0	5.979895591	0	0	0	0
tsrna-01019	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-14183	2.635421114	0	0	0	3.766100078	0	3.766634399	1.992111239	0	0
tsrna-20537	21.08336891	3.25213123	19.37276164	26.42915665	30.12880062	17.93968677	22.59980639	15.93688992	45.31858969	45.9928711
tsrna-23574	284.6254803	70.46284332	198.8936862	167.3846588	116.7491024	191.3566589	244.8312359	101.5976732	424.8617783	285.8128419
tsrna-10817	0	0	0	0	0	0	0	0	0	3.285205079
tsrna-08032	36.8958956	4.336174973	7.749104656	17.61943776	17.5751337	0	3.766634399	7.968444958	39.65376597	3.285205079
tsrna-23511	13.17710557	9.75639369	20.66427908	8.809718882	18.83050039	11.95979118	26.36644079	27.88955735	16.99447113	16.42602539
tsrna-19767	0	1.084043743	0	0	0	0	0	0	0	0
tsrna-02258	0	0	1.291517443	4.404859441	0	0	0	3.984222479	0	0
tsrna-04867	0	0	0	4.404859441	0	0	0	0	0	0
tsrna-05272	197.6565835	88.89158695	138.1923664	673.9434945	104.1954355	143.5174942	165.7319136	258.9744611	385.2080123	187.2566895
tsrna-08840	2.635421114	0	0	0	0	0	0	0	0	0
tsrna-18327	0	0	0	0	2.510733385	0	0	0	0	0
tsrna-18217	13.17710557	1.084043743	3.874552328	13.21457832	1.255366693	5.979895591	3.766634399	5.976333718	50.9834134	9.855615237
tsrna-25668	0	0	0	8.809718882	0	0	3.766634399	0	0	0
tsrna-25227	18.4479478	2.168087487	3.874552328	17.61943776	1.255366693	11.95979118	18.833172	5.976333718	28.32411855	9.855615237
tsrna-19001	0	2.168087487	5.16606977	4.404859441	5.02146677	0	15.0665376	1.992111239	0	0
tsrna-19115	0	0	0	4.404859441	1.255366693	0	3.766634399	0	5.664823711	0
tsrna-03267	15.81252668	3.25213123	3.874552328	0	5.02146677	5.979895591	22.59980639	5.976333718	0	6.570410158
tsrna-06407	5.270842228	0	6.457587213	4.404859441	8.787566848	11.95979118	0	5.976333718	11.32964742	6.570410158
tsrna-22074	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-11274	2.635421114	1.084043743	0	0	0	0	0	0	0	0
tsrna-12350	5.270842228	0	10.33213954	8.809718882	13.80903362	0	3.766634399	7.968444958	16.99447113	3.285205079
tsrna-14308	26.35421114	4.336174973	11.62365698	30.83401609	8.787566848	17.93968677	18.833172	5.976333718	22.65929484	22.99643555
tsrna-01833	2.635421114	1.084043743	0	0	1.255366693	0	0	0	0	0
tsrna-23610	2.635421114	3.25213123	23.24731397	8.809718882	0	11.95979118	33.89970959	5.976333718	5.664823711	6.570410158
tsrna-01021	0	0	1.291517443	4.404859441	1.255366693	0	3.766634399	1.992111239	0	3.285205079
tsrna-13321	0	1.084043743	0	0	0	0	0	0	5.664823711	0
tsrna-20923	0	0	0	0	0	0	0	0	0	3.285205079
tsrna-26551	0	2.168087487	5.16606977	4.404859441	2.510733385	0	3.766634399	7.968444958	266.2467144	0
tsrna-26558	47.43758005	20.59683112	20.66427908	581.4414462	15.06440031	89.69843387	41.43297839	37.85011355	147.2854165	52.56328126
tsrna-21496	0	0	0	0	1.255366693	0	0	1.992111239	0	0
tsrna-03637	0	0	1.291517443	0	0	0	0	0	0	3.285205079
tsrna-01403	0	2.168087487	6.457587213	13.21457832	6.276833463	0	15.0665376	3.984222479	0	6.570410158
tsrna-18097	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-03358	171.3023724	115.9926805	189.8530641	149.765221	101.6847021	125.5778074	199.6316232	159.3688992	147.2854165	164.2602539
tsrna-05011	2.635421114	1.084043743	0	4.404859441	1.255366693	23.91958236	7.533268798	15.93688992	11.32964742	3.285205079
tsrna-09680	0	0	0	0	0	0	0	0	16.99447113	0
tsrna-13722	39.53131671	17.34469989	18.0812442	48.45345385	17.5751337	47.83916473	60.26615039	17.92900116	186.9391825	45.9928711
tsrna-24623	0	1.084043743	1.291517443	22.0242972	1.255366693	0	0	0	11.32964742	3.285205079
tsrna-25677	0	0	0	0	0	0	0	7.968444958	0	0
tsrna-00936	2.635421114	1.084043743	0	8.809718882	2.510733385	0	0	3.984222479	0	0
tsrna-20098	2.635421114	0	0	4.404859441	0	0	0	0	0	0
tsrna-24957	0	1.084043743	3.874552328	0	1.255366693	5.979895591	3.766634399	17.92900116	16.99447113	0
tsrna-19699	5.270842228	0	3.874552328	8.809718882	2.510733385	0	0	5.976333718	0	0
tsrna-20136	0	1.084043743	1.291517443	0	0	11.95979118	3.766634399	0	0	22.99643555
tsrna-11275	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-05160	97.51058122	19.51278738	20.66427908	35.23887553	37.66100078	23.91958236	41.43297839	25.89744611	33.98894226	29.56684571
tsrna-15456	5.270842228	0	0	0	1.255366693	0	0	0	5.664823711	3.285205079
tsrna-01823	5.270842228	2.168087487	9.040622098	0	3.766100078	0	15.0665376	5.976333718	5.664823711	0
tsrna-23509	18.4479478	3.25213123	18.0812442	17.61943776	18.83050039	11.95979118	7.533268798	23.90533487	11.32964742	16.42602539
tsrna-25921	7.906263342	4.336174973	12.91517443	57.26317273	5.02146677	5.979895591	7.533268798	37.85011355	22.65929484	9.855615237
tsrna-21057	7.906263342	1.084043743	2.583034885	4.404859441	1.255366693	0	0	1.992111239	11.32964742	13.14082032
tsrna-07123	2.635421114	0	0	0	0	0	3.766634399	0	0	0
tsrna-15580	23.71879003	55.28623091	49.07766282	48.45345385	38.91636747	23.91958236	64.03278479	67.73178214	50.9834134	32.85205079
tsrna-01906	0	0	2.583034885	0	0	0	0	1.992111239	0	0
tsrna-14023	0	0	2.583034885	0	1.255366693	0	3.766634399	1.992111239	5.664823711	6.570410158
tsrna-20701	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-12763	7.906263342	0	0	0	1.255366693	0	0	3.984222479	5.664823711	0
tsrna-16152	0	0	0	0	1.255366693	0	0	0	0	6.570410158
tsrna-01367	0	0	0	0	0	5.979895591	0	0	5.664823711	3.285205079
tsrna-10672	0	0	0	0	0	0	0	1.992111239	0	0
tsrna-15367	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-15454	0	0	0	0	0	0	3.766634399	0	0	0
tsrna-11750	0	0	0	0	1.255366693	0	0	1.992111239	0	0
tsrna-23889	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-24512	13.17710557	2.168087487	3.874552328	39.64373497	2.510733385	0	15.0665376	5.976333718	101.9668268	3.285205079
tsrna-17703	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-00997	36.8958956	10.84043743	10.33213954	26.42915665	8.787566848	11.95979118	82.86595678	11.95266744	33.98894226	13.14082032
tsrna-18043	10.54168446	5.420218717	5.16606977	13.21457832	5.02146677	0	18.833172	9.960556197	39.65376597	6.570410158
tsrna-01089	7.906263342	2.168087487	6.457587213	4.404859441	6.276833463	17.93968677	30.13307519	7.968444958	5.664823711	26.28164063
tsrna-25821	0	0	0	4.404859441	0	0	0	0	0	0
tsrna-01520	2.635421114	0	2.583034885	44.04859441	3.766100078	5.979895591	7.533268798	3.984222479	62.31306082	6.570410158
tsrna-10911	0	0	0	0	0	0	3.766634399	0	0	0
tsrna-10560	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-07282	0	0	0	0	0	0	0	0	5.664823711	3.285205079
tsrna-15425	0	0	1.291517443	0	0	0	0	0	0	3.285205079
tsrna-16412	2.635421114	0	0	0	2.510733385	0	0	0	0	3.285205079
tsrna-24868	0	0	0	0	0	0	0	1.992111239	0	0
tsrna-04550	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-15877	65.88552785	26.01704984	30.99641862	35.23887553	26.36270054	71.75874709	101.6991288	9.960556197	50.9834134	52.56328126
tsrna-00721	36.8958956	6.50426246	5.16606977	8.809718882	11.29830023	35.87937355	33.89970959	17.92900116	11.32964742	32.85205079
tsrna-15096	10.54168446	1.084043743	2.583034885	0	0	0	0	1.992111239	5.664823711	0
tsrna-04201	0	0	1.291517443	4.404859441	1.255366693	0	0	0	0	3.285205079
tsrna-08835	2.635421114	0	0	4.404859441	1.255366693	0	0	0	0	0
tsrna-19116	0	1.084043743	0	0	0	0	3.766634399	0	5.664823711	0
tsrna-14828	0	0	0	0	0	0	3.766634399	0	0	0
tsrna-01114	0	0	1.291517443	4.404859441	1.255366693	0	0	0	0	0
tsrna-10901	0	0	0	0	0	0	3.766634399	1.992111239	0	0
tsrna-16394	2.635421114	0	1.291517443	4.404859441	1.255366693	0	18.833172	7.968444958	5.664823711	9.855615237
tsrna-23342	2.635421114	2.168087487	6.457587213	4.404859441	5.02146677	0	11.2999032	11.95266744	11.32964742	13.14082032
tsrna-12344	0	16.26065615	10.33213954	0	12.55366693	5.979895591	7.533268798	13.94477868	5.664823711	16.42602539
tsrna-14392	2.635421114	0	1.291517443	0	0	0	0	0	5.664823711	3.285205079
tsrna-25601	5.270842228	0	2.583034885	4.404859441	1.255366693	0	0	0	11.32964742	0
tsrna-01202	0	0	1.291517443	0	1.255366693	0	3.766634399	0	0	0
tsrna-13069	0	0	0	0	0	0	0	0	0	3.285205079
tsrna-17404	0	0	0	0	0	0	0	0	0	3.285205079
tsrna-04950	10.54168446	1.084043743	5.16606977	0	5.02146677	0	3.766634399	3.984222479	11.32964742	6.570410158
tsrna-04478	0	0	0	0	0	0	0	0	0	3.285205079
tsrna-20542	31.62505337	4.336174973	20.66427908	44.04859441	26.36270054	29.89947796	18.833172	17.92900116	50.9834134	52.56328126
tsrna-00407	0	0	0	0	1.255366693	0	0	0	5.664823711	3.285205079
tsrna-22797	0	0	0	0	0	11.95979118	15.0665376	0	0	0
tsrna-22952	2.635421114	0	0	0	0	0	0	1.992111239	11.32964742	0
tsrna-03094	2.635421114	1.084043743	5.16606977	17.61943776	3.766100078	0	15.0665376	9.960556197	79.30753195	6.570410158
tsrna-06588	2.635421114	0	3.874552328	0	1.255366693	5.979895591	11.2999032	1.992111239	5.664823711	3.285205079
tsrna-09853	0	0	0	0	0	0	3.766634399	0	0	0
tsrna-02486	28.98963225	19.51278738	23.24731397	22.0242972	22.59660047	11.95979118	37.66634399	23.90533487	39.65376597	36.13725587
tsrna-19823	0	1.084043743	2.583034885	0	0	5.979895591	0	3.984222479	5.664823711	0
tsrna-02236	0	0	1.291517443	8.809718882	0	0	7.533268798	0	11.32964742	3.285205079
tsrna-26368	0	1.084043743	0	8.809718882	0	0	0	0	0	0
tsrna-03681	2.635421114	0	0	0	0	0	0	0	0	0
tsrna-19007	2.635421114	2.168087487	0	4.404859441	3.766100078	0	15.0665376	1.992111239	16.99447113	0
tsrna-13038	13.17710557	8.672349947	2.583034885	4.404859441	8.787566848	5.979895591	22.59980639	0	0	6.570410158
tsrna-20671	10.54168446	2.168087487	10.33213954	4.404859441	2.510733385	5.979895591	0	7.968444958	16.99447113	6.570410158
tsrna-26260	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-24285	13.17710557	20.59683112	7.749104656	26.42915665	6.276833463	5.979895591	15.0665376	11.95266744	28.32411855	13.14082032
tsrna-10171	84.33347565	14.09256866	10.33213954	22.0242972	38.91636747	5.979895591	52.73288159	15.93688992	5.664823711	13.14082032
tsrna-03975	36.8958956	4.336174973	20.66427908	39.64373497	15.06440031	17.93968677	15.0665376	9.960556197	101.9668268	32.85205079
tsrna-19320	0	0	0	0	0	0	3.766634399	0	5.664823711	0
tsrna-14279	7.906263342	2.168087487	3.874552328	4.404859441	5.02146677	0	11.2999032	7.968444958	0	16.42602539
tsrna-18943	10.54168446	13.00852492	10.33213954	17.61943776	8.787566848	11.95979118	7.533268798	5.976333718	11.32964742	6.570410158
tsrna-14518	0	2.168087487	0	0	0	0	0	0	0	0
tsrna-02311	10.54168446	2.168087487	3.874552328	8.809718882	0	0	3.766634399	0	11.32964742	9.855615237
tsrna-13217	2.635421114	0	0	0	0	0	0	0	0	0
tsrna-21821	5.270842228	1.084043743	1.291517443	0	1.255366693	0	0	9.960556197	0	6.570410158
tsrna-11803	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-20425	2.635421114	2.168087487	1.291517443	0	1.255366693	0	7.533268798	0	5.664823711	3.285205079
tsrna-15917	0	1.084043743	1.291517443	4.404859441	5.02146677	0	7.533268798	0	5.664823711	0
tsrna-16551	0	0	1.291517443	0	0	0	0	1.992111239	0	0
tsrna-21405	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-10881	0	0	0	4.404859441	0	0	0	0	0	0
tsrna-00949	0	0	0	0	0	5.979895591	0	0	0	0
tsrna-06975	2.635421114	0	0	343.5790364	7.532200156	0	7.533268798	5.976333718	0	3.285205079
tsrna-14596	2.635421114	0	0	0	0	0	0	0	0	0
tsrna-23679	0	2.168087487	2.583034885	0	0	0	3.766634399	5.976333718	0	0
tsrna-15592	0	0	0	0	1.255366693	0	0	0	0	3.285205079
tsrna-23617	7.906263342	7.588306203	28.41338374	8.809718882	7.532200156	17.93968677	33.89970959	17.92900116	0	13.14082032
tsrna-02426	0	2.168087487	0	8.809718882	1.255366693	0	3.766634399	0	5.664823711	3.285205079
tsrna-23622	23.71879003	4.336174973	34.87097095	22.0242972	11.29830023	29.89947796	71.56605358	29.88166859	16.99447113	13.14082032
tsrna-05249	2.635421114	0	0	4.404859441	2.510733385	0	0	0	0	0
tsrna-11140	79.06263342	15.17661241	47.78614538	44.04859441	35.15026739	17.93968677	52.73288159	43.82644727	33.98894226	59.13369142
tsrna-07296	5.270842228	1.084043743	5.16606977	4.404859441	7.532200156	0	18.833172	5.976333718	5.664823711	16.42602539
tsrna-00908	5.270842228	0	2.583034885	26.42915665	1.255366693	0	3.766634399	3.984222479	5.664823711	6.570410158
tsrna-01872	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-14991	0	0	0	0	0	0	0	1.992111239	0	0
tsrna-23742	0	1.084043743	1.291517443	0	0	0	0	0	0	0
tsrna-15322	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-26059	0	1.084043743	0	0	0	0	0	0	0	0
tsrna-18593	15.81252668	3.25213123	10.33213954	92.50204826	8.787566848	5.979895591	11.2999032	5.976333718	45.31858969	13.14082032
tsrna-13633	0	0	0	0	0	5.979895591	3.766634399	1.992111239	0	0
tsrna-01570	0	0	0	0	0	0	0	0	11.32964742	0
tsrna-21221	0	0	0	8.809718882	0	0	0	0	0	0
tsrna-15268	2.635421114	1.084043743	0	17.61943776	0	5.979895591	0	0	5.664823711	0
tsrna-15690	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-16510	26.35421114	2.168087487	10.33213954	8.809718882	21.34123377	5.979895591	3.766634399	29.88166859	0	22.99643555
tsrna-05080	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-03266	15.81252668	2.168087487	5.16606977	4.404859441	3.766100078	0	7.533268798	3.984222479	0	19.71123047
tsrna-03567	0	0	0	0	0	5.979895591	0	0	16.99447113	0
tsrna-05787	0	1.084043743	0	0	1.255366693	0	0	1.992111239	5.664823711	0
tsrna-08537	0	0	0	0	1.255366693	0	0	0	5.664823711	0
tsrna-17584	71.15637008	14.09256866	40.03704072	57.26317273	66.53443471	11.95979118	26.36644079	69.72389338	33.98894226	29.56684571
tsrna-03927	0	1.084043743	0	0	0	0	0	1.992111239	0	6.570410158
tsrna-13422	0	0	0	4.404859441	1.255366693	0	0	1.992111239	0	0
tsrna-15559	15.81252668	26.01704984	24.53883141	44.04859441	25.10733385	29.89947796	15.0665376	31.87377983	33.98894226	32.85205079
tsrna-15834	0	0	0	0	0	5.979895591	0	0	0	0
tsrna-10769	0	0	1.291517443	13.21457832	1.255366693	0	3.766634399	1.992111239	0	0
tsrna-04031	2.635421114	5.420218717	2.583034885	8.809718882	2.510733385	0	0	1.992111239	45.31858969	6.570410158
tsrna-04455	2.635421114	0	0	0	0	0	0	1.992111239	0	0
tsrna-09477	0	1.084043743	0	0	0	0	0	0	0	0
tsrna-24350	0	0	1.291517443	0	0	0	0	1.992111239	0	0
tsrna-15554	0	2.168087487	7.749104656	13.21457832	3.766100078	0	0	13.94477868	5.664823711	16.42602539
tsrna-05428	2.635421114	1.084043743	2.583034885	8.809718882	0	0	3.766634399	0	22.65929484	0
tsrna-08756	7.906263342	2.168087487	10.33213954	149.765221	1.255366693	0	7.533268798	13.94477868	356.8838938	49.27807618
tsrna-06707	2.635421114	0	0	0	0	0	0	0	0	0
tsrna-19443	15.81252668	1.084043743	2.583034885	4.404859441	7.532200156	5.979895591	0	11.95266744	5.664823711	3.285205079
tsrna-04499	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-07071	0	0	2.583034885	0	1.255366693	0	0	1.992111239	0	0
tsrna-07364	0	0	0	0	0	0	3.766634399	0	0	0
tsrna-11834	0	0	0	0	0	0	0	1.992111239	0	0
tsrna-22894	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-25733	34.26047448	18.42874364	27.12186629	44.04859441	26.36270054	47.83916473	33.89970959	23.90533487	73.64270824	36.13725587
tsrna-10471	0	0	0	0	0	0	0	0	11.32964742	0
tsrna-15182	5.270842228	1.084043743	3.874552328	13.21457832	3.766100078	5.979895591	15.0665376	1.992111239	0	3.285205079
tsrna-21824	2.635421114	0	0	0	0	0	0	0	0	0
tsrna-04961	2.635421114	6.50426246	6.457587213	17.61943776	13.80903362	5.979895591	0	1.992111239	79.30753195	16.42602539
tsrna-21618	2.635421114	1.084043743	0	0	1.255366693	0	3.766634399	1.992111239	11.32964742	0
tsrna-21531	0	0	0	0	0	0	0	0	0	3.285205079
tsrna-11635	0	0	0	0	0	0	0	0	39.65376597	0
tsrna-01739	42.16673782	16.26065615	19.37276164	17.61943776	11.29830023	77.73864268	75.33268798	11.95266744	16.99447113	42.70766603
tsrna-17764	0	0	0	0	0	0	3.766634399	0	0	3.285205079
tsrna-06838	0	0	0	4.404859441	0	0	0	0	0	0
tsrna-03743	13.17710557	21.68087487	38.74552328	61.66803217	31.38416732	17.93968677	41.43297839	25.89744611	147.2854165	29.56684571
tsrna-13640	15.81252668	8.672349947	3.874552328	17.61943776	12.55366693	0	3.766634399	13.94477868	0	16.42602539
tsrna-03373	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-11069	7.906263342	1.084043743	5.16606977	0	2.510733385	11.95979118	18.833172	5.976333718	0	13.14082032
tsrna-14682	0	0	1.291517443	0	2.510733385	0	0	0	0	0
tsrna-11671	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-17529	21.08336891	9.75639369	5.16606977	4.404859441	7.532200156	0	26.36644079	7.968444958	5.664823711	19.71123047
tsrna-07255	0	0	0	4.404859441	0	0	0	0	5.664823711	0
tsrna-19088	2.635421114	0	0	0	0	0	0	0	0	0
tsrna-15804	13.17710557	1.084043743	1.291517443	4.404859441	1.255366693	0	0	0	266.2467144	16.42602539
tsrna-22139	7.906263342	2.168087487	2.583034885	0	2.510733385	0	3.766634399	0	16.99447113	0
tsrna-13942	0	0	0	0	3.766100078	0	0	1.992111239	0	0
tsrna-18893	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-03001	0	0	0	4.404859441	0	0	0	0	0	0
